cal_error,protein_error,fat_error,carb_error,score
-0.30247,0.00188,-0.169095,-0.262086,0.261854
-0.139227,0.127985,-0.279542,-0.281728,0.026815
-0.38844,-0.047142,-0.244305,-0.288728,0.064437
-0.003999,-0.032643,0.006569,0.33136,0.634589
0.143246,-0.078067,0.5,0.448356,0.011953
-0.20511,0.231457,-0.212912,-0.323392,0.049365
0.271754,-0.289254,0.326176,-0.182407,0.0
-0.024211,-0.010336,-0.035095,0.028627,0.892898
-0.076171,0.201912,-0.089828,-0.304909,0.264264
-0.161709,-0.087776,-0.135837,-0.351763,0.260569
-0.27811,-0.024296,-0.094837,-0.041041,0.605238
-0.097429,0.262211,-0.083119,-0.293284,0.140244
0.181393,0.190587,0.011751,0.088047,0.390559
0.346957,0.317965,0.064979,0.065391,0.044758
-0.071152,-0.051023,0.048028,0.067639,0.632847
-0.039912,0.01853,-0.133833,-0.029074,0.838346
-0.1346,0.262735,-0.157335,-0.322449,0.026652
-0.288657,0.018311,-0.219376,-0.019706,0.320316
0.158808,0.294406,0.305813,0.122796,0.0
-0.026546,0.045884,0.037837,0.018237,0.956305
0.277251,0.075245,0.110255,-0.002444,0.457726
-0.201803,0.287041,-0.167211,-0.105607,0.046491
-0.051267,-0.005432,-0.036669,-0.297844,0.542326
-0.242837,0.069698,-0.091143,-0.251943,0.315467
-0.040842,-0.054328,-0.111253,-0.00715,0.819479
0.095318,0.367402,-0.062188,-0.072795,0.226639
-0.013584,-0.03286,-0.005154,0.063733,0.825233
0.326595,0.285432,0.11862,0.029676,0.084644
-0.217659,0.044621,-0.050483,-0.213115,0.469951
0.162056,0.300284,-0.036229,0.086741,0.295115
0.259815,-0.33582,0.395464,0.222581,0.048654
0.007684,-0.232101,0.363862,0.063618,0.265836
0.237022,0.029035,-0.058821,0.241628,0.50011
-0.457799,0.212119,-0.191259,-0.099442,0.0
0.014087,0.1416,-0.229426,-0.213928,0.326747
-0.258976,0.163867,-0.22971,-0.284971,0.057176
0.218403,0.044906,0.189736,0.277868,0.285472
-0.201515,-0.039842,-0.15547,-0.128697,0.414065
0.011034,0.314672,0.08775,-0.009329,0.511762
0.354708,0.5,0.008218,0.317584,0.028282
-0.059969,-0.040829,0.009126,-0.225414,0.714286
-0.296208,0.226367,-0.177707,-0.102049,0.139047
0.170504,0.340285,-0.063542,0.130822,0.173033
0.3094,-0.5,0.468214,0.055883,0.0
-0.017939,-0.117468,0.014039,0.173519,0.687463
0.106249,0.223254,-0.071418,0.17352,0.345906
0.226792,0.311083,0.133763,-0.033711,0.21701
-0.118556,0.021886,-0.190304,0.030435,0.641512
-0.071239,0.046361,-0.170252,0.152171,0.518596
0.023983,-0.063367,0.037056,-0.15612,0.746961
0.004152,-0.006728,0.123848,-0.003206,0.789892
-0.225118,0.158129,-0.020215,-0.252801,0.296004
0.017352,-0.103905,-0.154951,-0.110496,0.626683
-0.024535,-0.272097,0.385385,0.098763,0.052921
0.38801,-0.291488,-0.027064,-0.10135,0.044182
-0.000251,0.00255,0.35396,0.330543,0.310394
-0.124975,0.069666,-0.070136,-0.221131,0.476461
-0.230617,-0.052734,-0.104381,-0.028944,0.474543
-0.043621,-0.093226,0.039839,0.441049,0.346986
0.348916,-0.017485,0.37464,0.114246,0.135644
0.188017,0.286174,0.122043,0.21755,0.066823
-0.292778,-0.0805,-0.266339,-0.289728,0.076837
-0.311503,0.175912,-0.148321,-0.043761,0.182914
-0.398659,-0.008839,0.286395,-0.153697,0.127497
-0.227037,0.118651,-0.181565,-0.5,0.0
-0.109581,-0.082693,-0.236328,0.002419,0.574194
0.168324,0.348004,0.056613,0.058645,0.153635
-0.123669,-0.013928,-0.211169,-0.129695,0.462232
0.149931,0.207177,0.045029,-0.130249,0.414695
0.017962,-0.034233,-0.000119,0.124769,0.781996
-0.208137,0.210326,-0.314298,-0.294965,0.05
0.166779,0.240525,0.102162,0.132719,0.290272
0.095813,0.07583,0.018664,0.062999,0.727278
0.089825,0.141939,0.195452,0.262931,0.178695
0.020827,-0.041922,0.047447,0.020139,0.937883
0.171127,0.147321,-0.015077,0.136624,0.384403
-0.5,-0.098204,0.006802,0.327204,0.0
0.274469,-0.031552,-0.12622,0.261153,0.295052
-0.307984,-0.129773,-0.200547,-0.166617,0.147883
-0.197287,0.09245,-0.081094,-0.057235,0.549567
0.020103,-0.002279,-0.075109,0.024389,0.929905
0.081846,-0.130877,0.163064,0.145867,0.45893
0.147427,-0.060634,0.105396,0.342085,0.312283
0.130346,0.294851,0.177404,-0.000815,0.271947
-0.163808,0.079953,-0.104143,-0.495165,0.168772
-0.271512,-0.123909,-0.136488,-0.391719,0.049563
-0.078848,-0.5,0.354047,0.356471,0.0
-0.134823,-0.049578,-0.054578,-0.250277,0.563034
0.265966,-0.16234,0.20767,-0.03208,0.227676
-0.158256,0.009018,-0.161745,-0.289251,0.406831
-0.172958,-0.359045,-0.098734,-0.126826,0.008391
0.104027,0.145551,0.124,-0.02746,0.555015
0.176341,-0.332453,0.364941,-0.144566,0.024438
0.170551,0.077145,-0.040494,0.237822,0.497247
0.104857,-0.060803,0.413236,0.05692,0.416546
-0.269153,0.023122,0.012076,-0.365259,0.353761
0.059592,0.137049,0.063049,0.26287,0.396591
-0.225884,0.026599,-0.187275,-0.089014,0.537415
-0.21409,0.223337,-0.191211,-0.009098,0.341938
0.254114,0.265142,0.025317,0.127811,0.190716
-0.205583,0.000864,-0.183538,-0.097343,0.528476
0.002443,-0.105578,-0.03426,0.001216,0.829088
-0.294021,-0.043849,-0.115681,-0.409992,0.12394
0.02331,0.181148,-0.02382,0.118523,0.557598
-0.008675,-0.034647,0.008083,-0.006242,0.883878
0.020153,0.105447,-0.148547,-0.060218,0.574541
0.148047,0.341294,0.033887,-0.052218,0.250356
-0.143674,-0.016978,-0.248692,-0.102174,0.48127
0.206567,0.188916,0.044351,-0.177278,0.302223
-0.140927,-0.204865,-0.107498,-0.123662,0.371243
-0.247421,0.021806,-0.178604,-0.076087,0.550011
0.029321,0.195901,0.158629,0.431688,0.001291
0.032496,-0.306221,0.407752,0.032702,0.036262
-0.083175,0.080503,-0.139914,-0.105063,0.630213
-0.067407,0.219564,-0.068502,0.258606,0.326937
-0.085172,-0.5,0.132517,0.459398,0.0
0.069876,0.050601,-0.002451,0.048186,0.817969
-0.189407,-0.027709,0.266073,0.164013,0.374056
0.119945,-0.16584,0.089029,-0.063075,0.464626
-0.309423,-0.376993,0.258551,-0.096147,0.0
-0.066795,0.197458,-0.056498,-0.204013,0.297223
-0.233877,-0.059747,-0.117448,-0.265905,0.224747
0.3416,-0.24917,0.019067,0.08158,0.147272
0.148902,-0.378953,0.481377,0.16395,0.0
-0.053531,0.245684,-0.158098,0.063114,0.346248
0.094409,0.045592,0.020084,-0.029607,0.91469
-0.135228,-0.046131,-0.071155,-0.210649,0.503903
0.084071,-0.297663,0.164614,0.177676,0.10432
-0.254181,-0.182478,0.453681,0.428903,0.0
-0.149774,0.146163,-0.095215,-0.310662,0.229073
-0.005538,0.396218,0.060918,-0.052507,0.264099
0.166436,-0.372907,0.356126,0.212509,0.005128
-0.00654,0.287342,0.048373,0.062132,0.398697
0.114313,0.335746,0.111221,0.187858,0.0
-0.132487,-0.050975,-0.100242,-0.152279,0.538939
0.064973,0.01877,0.003855,0.055062,0.736242
-0.287362,0.025864,-0.171561,-0.37479,0.110436
-0.189983,0.028346,-0.242148,-0.435127,0.040585
-0.174654,-0.188545,-0.263051,-0.295284,0.0
-0.085558,-0.04028,-0.233753,-0.32856,0.248561
-0.39375,-0.072756,-0.109985,-0.401527,0.0
0.011949,0.045618,0.016659,-0.040898,0.896053
-0.152616,-0.003103,-0.332461,-0.13617,0.340674
-0.285543,-0.057813,-0.152736,-0.317057,0.107544
-0.14969,0.211918,-0.200108,-0.246936,0.021956
0.117799,-0.424234,0.400011,0.258091,0.010164
0.059491,0.075762,-0.061545,-0.026257,0.733278
0.16248,0.22792,-0.085599,-0.028206,0.348037
0.168705,0.383602,-0.053029,0.136,0.086789
0.164142,-0.190799,0.167935,0.201788,0.212107
0.102517,0.03064,0.017819,-0.006707,0.881468
-0.03367,0.171208,-0.024854,0.009191,0.661473
0.215779,0.224665,-0.164469,0.213824,0.094809
-0.292318,0.00064,-0.303921,-0.275381,0.194188
-0.084368,0.209662,0.217627,0.16815,0.238498
-0.144872,-0.195045,0.36067,-0.120528,0.090393
-0.198676,-0.028383,-0.206014,-0.153174,0.429788
-0.191761,0.020534,-0.080049,-0.23247,0.405769
-0.050403,-0.098141,0.293523,0.332965,0.157556
-0.142561,-0.122653,-0.113344,-0.192954,0.328005
0.226641,-0.283942,0.021265,0.397183,0.032142
-0.106031,0.039092,-0.278773,-0.038841,0.499685
-0.197677,-0.274986,0.343359,0.241757,0.0
-0.386324,0.093015,-0.055492,-0.091008,0.254224
-0.242807,0.070978,0.025888,-0.151778,0.510063
0.040992,0.327489,0.222321,0.178203,0.033465
0.042309,0.135491,0.042963,0.289926,0.481583
-0.17373,-0.107635,-0.067593,-0.266008,0.438354
-0.140874,0.038454,-0.114941,-0.211686,0.430379
-0.033584,-0.106411,0.234052,0.26851,0.286518
-0.203962,0.289129,-0.174974,-0.2086,0.098547
-0.348733,0.116235,-0.279786,-0.153382,0.04356
0.118673,0.225027,0.052924,0.011496,0.477366
-0.199883,0.113039,-0.105892,-0.30564,0.240889
-0.137838,0.005062,-0.160325,-0.18474,0.466117
-0.203844,0.304444,-0.22508,0.053422,0.007263
0.008472,0.022215,0.06547,0.012794,0.914441
-0.118441,-0.062458,-0.103422,0.007498,0.619561
0.175196,-0.477052,-0.258085,0.242349,0.0
0.216572,0.349249,0.03969,-0.00854,0.199996
0.063735,-0.028941,-0.073498,-0.016582,0.817403
-0.222268,-0.144518,0.336361,-0.100869,0.09242
-0.018318,0.165241,0.038089,0.219843,0.52605
-0.164277,-0.147888,-0.138263,-0.337753,0.174401
0.085375,0.071692,0.035102,0.203313,0.616363
-0.195642,0.052358,-0.011755,-0.159444,0.57726
-0.085741,0.197184,-0.155134,-0.243155,0.11831
0.212654,0.381615,-0.024283,0.052712,0.135524
0.096744,0.095521,-0.220804,-0.165461,0.428218
-0.352346,0.185596,-0.02017,-0.253677,0.081833
-0.134968,0.070549,-0.110225,-0.137183,0.482447
-0.071914,0.042439,0.026536,-0.376772,0.444113
-0.044641,0.212982,-0.10767,-0.178571,0.327271
-0.168077,0.072457,-0.060598,-0.321416,0.327891
-0.128687,-0.111128,0.5,-0.108163,0.154487
0.040901,0.230986,-0.036794,0.150657,0.364412
-0.002031,0.463722,-0.023856,0.112065,0.235641
-0.035783,0.277203,-0.019451,0.095376,0.44493
0.024142,0.005385,0.032598,0.5,0.43544
0.195926,0.255686,-0.079598,0.051317,0.281883
-0.3032,-0.150527,0.384559,0.167527,0.016746
-0.137977,-0.062288,-0.180932,-0.24618,0.311817
0.101146,0.09679,0.170171,-0.028089,0.480978
0.216765,-0.234092,0.380563,0.017273,0.059909
-0.203583,0.102502,-0.024022,-0.321036,0.353107
0.179582,0.344311,-0.062357,0.081278,0.097626
-0.137252,0.110398,-0.1213,-0.049657,0.550019
-0.189154,0.243613,-0.141475,-0.166911,0.145202
0.063403,0.021214,0.167371,-0.032781,0.802695
-0.197156,0.088985,-0.02027,-0.21603,0.475296
-0.279914,-0.109162,-0.191273,-0.081857,0.266146
-0.187477,0.072111,-0.048591,-0.199679,0.525132
-0.10739,0.029408,-0.188578,-0.239823,0.432809
0.07335,0.159649,-0.043297,-0.099082,0.603084
-0.020003,0.23758,0.165978,0.026368,0.387982
0.232241,0.209654,-0.027831,0.051465,0.385467
-0.042569,-0.194037,0.24591,0.045504,0.405601
-0.01953,-0.290447,0.5,0.172832,0.025898
-0.123713,-0.5,-0.103367,-0.05722,0.100432
-0.155107,-0.077036,-0.250568,-0.311927,0.122961
-0.186025,0.092972,-0.058192,-0.228968,0.407208
-0.128459,0.139113,-0.109825,0.006136,0.57587
0.014702,0.077961,0.096147,-0.057554,0.812383
-0.06849,0.075277,0.257221,0.408616,0.214253
-0.164146,-0.00771,-0.008648,-0.177449,0.547818
0.035462,-0.091225,0.257223,-0.078945,0.468472
-0.26628,-0.074019,-0.148745,-0.321958,0.068187
0.105012,0.417076,-0.175421,0.108167,0.068896
0.011244,-0.04595,0.018351,0.002111,0.953999
0.249182,0.187225,0.009636,0.099472,0.339564
-0.066046,0.017898,0.085109,0.01237,0.785785
-0.020852,0.184311,0.380533,0.028729,0.313737
0.062835,0.261628,0.019525,0.102993,0.384976
0.111662,0.288659,0.180549,-0.04493,0.219462
-0.352661,0.037025,-0.288611,-0.077715,0.164623
0.236439,0.129115,0.267082,0.028987,0.276851
-0.144104,0.049108,-0.206981,-0.288901,0.35416
0.101565,-0.18305,0.5,0.105881,0.022157
-0.059257,0.028253,-0.224197,-0.164028,0.42491
0.193998,0.19611,0.017754,-0.003826,0.457604
-0.023881,0.011956,-0.111993,-0.14225,0.715544
0.302243,-0.364394,0.181124,0.347889,0.060458
-0.226984,0.135996,-0.273412,0.028639,0.191901
-0.245415,0.12195,-0.179615,-0.259111,0.136823
-0.211236,0.039445,-0.054417,-0.211026,0.47431
0.205489,0.012656,0.296561,-0.159379,0.267901
-0.301237,-0.109854,-0.064588,-0.264196,0.183012
-0.171213,-0.065942,-0.21271,-0.142563,0.315616
-0.179083,0.082771,-0.097958,-0.287413,0.318533
0.023542,0.048654,-0.048006,-0.026452,0.837193
-0.136101,0.064549,-0.171234,-0.154092,0.411416
-0.302348,0.060848,0.5,0.095175,0.0
-0.256019,0.106722,-0.11919,-0.055431,0.442391
-0.131057,0.229346,0.072656,-0.105665,0.436459
-0.3247,-0.012488,-0.11564,-0.194161,0.353643
-0.032047,-0.036057,-0.02063,0.088127,0.79109
-0.328556,-0.03321,-0.133859,-0.008172,0.552483
-0.009744,0.263052,0.07196,0.175019,0.335481
-0.203817,0.085018,-0.305408,-0.135947,0.226297
-0.047892,-0.009132,0.086839,-0.010021,0.833435
0.024798,0.042746,-0.029056,-0.040197,0.856505
0.09997,-0.246224,-0.332142,-0.014392,0.158989
-0.123485,0.060681,-0.17921,0.097528,0.454851
0.110075,-0.427691,0.145772,-0.138922,0.060238
-0.024268,0.209307,0.068957,0.133574,0.476552
-0.077465,0.06653,-0.123761,-0.012481,0.705749
-0.267611,0.003056,-0.292373,-0.315353,0.19206
0.274478,0.372468,0.206526,0.346565,0.0
0.121505,0.006532,0.033105,0.036215,0.754093
0.133172,-0.015274,0.109484,0.102079,0.705305
-0.100859,0.042706,0.040777,0.160638,0.647282
-0.170951,-0.032721,-0.059399,-0.214778,0.478836
0.110443,-0.07583,0.094216,0.095316,0.607418
0.116485,0.317232,0.056276,0.077804,0.30519
0.029745,0.024856,-0.006803,0.025888,0.918509
0.137885,0.158284,-0.165327,-0.180589,0.322994
0.071042,0.27476,0.170921,-0.087384,0.322406
0.003282,0.229145,0.132708,0.079837,0.381883
-0.190823,-0.080268,-0.095473,-0.158928,0.460253
-0.177815,0.166959,-0.261152,-0.241342,0.044264
0.095985,-0.428916,0.329893,-0.378348,0.026533
0.193494,0.452966,0.032013,0.277345,0.0
-0.355217,-0.4434,0.228505,0.026672,0.090008
-0.152408,0.079671,0.5,0.257511,0.034822
0.5,-0.153239,0.194128,0.090779,0.014632
-0.310218,0.013097,-0.33641,-0.290934,0.0
0.15374,0.323616,0.096304,-0.024817,0.312919
-0.032505,0.070284,-0.018775,-0.046379,0.771788
0.194778,0.069815,0.043215,0.143718,0.533637
-0.066777,0.023812,-0.044909,-0.25804,0.476716
-0.263326,0.09598,-0.326849,0.034588,0.279038
0.431325,0.057529,0.098358,0.082641,0.221221
-0.224621,-0.067283,0.097302,-0.212219,0.439144
-0.186009,0.029334,-0.092409,-0.301107,0.422254
0.474712,-0.349969,0.261897,0.04124,0.0
0.464039,-0.5,0.5,0.403455,0.0
0.246085,0.01199,0.008078,0.045869,0.670967
-0.044188,-0.101335,-0.076877,-0.222445,0.422255
-0.324198,0.055086,-0.145839,-0.049771,0.375388
0.004994,-0.144141,0.040785,-0.039889,0.725879
-0.232685,-0.067063,-0.117654,0.021871,0.52563
0.038021,-0.012658,0.022828,0.053063,0.745819
-0.257761,0.117969,-0.458292,-0.118663,0.030179
-0.005933,0.103658,-0.17139,-0.019587,0.687807
-0.040793,-0.070464,-0.269747,-0.45911,0.122755
-0.147225,0.069647,-0.034561,-0.225056,0.545207
0.33994,-0.059101,0.358459,0.161978,0.029946
-0.088781,0.144824,0.376363,0.418153,0.0
0.149101,-0.095731,0.5,0.084102,0.1454
0.137898,0.105905,0.086061,0.089632,0.53111
0.071827,0.194026,0.029493,0.103252,0.45179
-0.148439,-0.06532,-0.125199,-0.068953,0.549897
0.10532,-0.5,0.239138,0.049359,0.0
0.5,-0.241055,-0.06548,-0.029384,0.094285
0.221537,0.269243,-0.089099,0.047471,0.252903
-0.222755,0.048349,-0.271059,-0.14715,0.198205
0.063674,0.297262,0.082259,0.19963,0.192308
0.205468,-0.076128,0.160884,-0.098228,0.41266
-0.144313,0.039411,-0.302296,-0.190053,0.34825
0.340978,-0.152701,0.243643,0.454457,0.0
0.044076,0.236329,0.180196,0.038129,0.325712
-0.337562,-0.03884,-0.150326,-0.27339,0.194369
-0.369317,0.0026,-0.162973,-0.166148,0.23308
0.015633,-0.014232,-0.010173,-0.090055,0.856871
-0.05821,0.025154,0.048738,0.023777,0.711306
0.241974,0.117881,0.052639,-0.035088,0.447383
0.408392,-0.439929,0.214586,0.135473,0.019121
-0.296173,-0.03317,-0.21478,-0.127143,0.364879
-0.003739,0.027163,0.015937,-0.002251,1.0
-0.167127,-0.31176,0.209205,-0.047268,0.087201
0.017123,-0.005842,0.000983,0.03352,0.949952
-0.000482,-0.161731,0.178434,0.119454,0.50674
-0.203237,-0.172886,-0.117939,-0.096258,0.252249
0.232539,-0.173025,0.208337,-0.032771,0.251058
-0.079578,-0.020749,-0.065401,0.075394,0.736525
0.206447,-0.057182,0.09682,-0.180044,0.435728
0.093901,0.10155,0.129869,0.201038,0.395492
-0.205752,0.096132,-0.242836,-0.191543,0.232455
-0.043657,0.083745,-0.171543,-0.220517,0.429584
-0.191917,-0.131787,-0.278768,-0.221581,0.098978
0.01869,0.45312,0.1464,-0.05022,0.116764
0.126802,0.16988,0.046888,-0.001015,0.540775
0.059206,0.255384,0.114863,-0.0359,0.467137
-0.488955,-0.120881,0.5,-0.080396,0.0
-0.192501,-0.212369,-0.126237,-0.182007,0.295805
-0.160682,-0.124205,-0.284095,-0.243793,0.205166
-0.20086,-0.042059,0.326556,0.297552,0.094729
-0.346846,0.054351,-0.274739,-0.022709,0.23065
-0.243888,0.095088,-0.138419,-0.192399,0.296345
-0.122044,-0.006623,-0.124926,-0.434633,0.235992
-0.093617,-0.036683,-0.093359,-0.251662,0.430918
-0.045406,0.345409,0.028831,0.14226,0.311514
-0.239975,0.064797,-0.168037,-0.262805,0.204046
0.133953,0.236478,0.022029,0.299291,0.239254
-0.207399,0.104683,-0.255345,-0.211048,0.252327
-0.004294,0.423592,0.093169,0.223957,0.0
-0.263129,0.050126,-0.106824,-0.112445,0.364314
0.135764,0.124166,0.094305,0.120351,0.471251
0.251184,0.40888,0.008944,0.081516,0.029396
-0.044761,0.092085,-0.052375,0.029114,0.698537
-0.105783,0.122676,0.303187,0.0249,0.256619
0.262327,-0.384598,0.317517,-0.121398,0.038768
-0.1087,0.195747,-0.092353,-0.363398,0.149744
-0.14912,0.048798,-0.220064,-0.137698,0.39576
-0.199134,0.058991,-0.194158,-0.104752,0.40019
0.195391,0.324022,0.037104,0.057887,0.190035
0.25602,0.199154,0.179303,0.293836,0.0
-0.117455,-0.277436,0.116611,0.116674,0.171983
-0.115768,-0.013145,-0.041034,-0.171841,0.602059
-0.021221,-0.049303,0.008133,-0.046549,0.849134
0.046879,0.076271,-0.026042,0.241386,0.55484
0.007547,-0.010759,0.021998,-0.016196,1.0
-0.157843,-0.354059,0.5,0.118126,0.0
0.04869,0.012336,-0.149669,0.327008,0.400038
0.023273,-0.0235,0.377124,0.190675,0.394497
-0.152763,-0.003535,-0.141907,0.112237,0.569826
0.059289,0.34743,0.128954,-0.003797,0.372046
-0.341566,0.20652,-0.17405,-0.261354,0.0
-0.454944,-0.014793,-0.320487,-0.201075,0.000236
-0.160036,0.286987,-0.006511,-0.5,0.060701
0.407447,-0.10158,0.5,0.257972,0.007346
-0.023989,0.022706,-0.041585,0.001327,0.839747
0.085424,-0.323844,0.443269,0.174789,0.011508
0.147813,0.36104,0.124676,0.057524,0.02988
0.126329,0.067248,0.092559,-0.03145,0.568282
0.140278,0.349588,-0.02272,0.15295,0.142939
-0.288848,-0.088179,0.210568,0.323151,0.05012
0.075068,0.006974,0.214981,0.202438,0.560667
-0.055033,0.071501,-0.008193,-0.170623,0.635925
0.262446,0.186348,0.000912,-0.012782,0.444461
-0.176763,0.056313,-0.155837,-0.204108,0.289789
-0.023965,0.106056,-0.26591,-0.199822,0.447729
0.085327,-0.013422,0.179884,0.025201,0.62581
-0.028358,0.252426,0.010157,0.132462,0.498716
0.0021,0.196907,0.108264,0.229876,0.407995
0.035892,-0.394971,0.248396,0.264114,0.03769
0.199023,0.162455,0.170185,0.078233,0.232357
0.189459,0.161148,0.235728,0.339827,0.004355
-0.313754,0.047641,-0.150432,-0.108102,0.342004
-0.08295,0.16045,-0.242426,0.097496,0.32314
0.032976,0.284754,-0.060844,0.056814,0.465677
-0.070448,-0.025887,-0.176684,-0.173741,0.592354
0.286951,0.150238,0.024392,0.138963,0.363769
-0.096187,0.074199,-0.082388,-0.129897,0.632441
-0.069718,-0.5,0.136546,-0.001486,0.044717
0.113344,0.498306,0.001846,0.433757,0.0
0.032114,0.054373,-0.199979,-0.335044,0.324727
0.5,-0.214537,-0.147229,0.200515,0.0
-0.162288,0.0371,-0.086985,-0.227101,0.418129
0.089332,0.373021,0.131947,0.358314,0.0
0.036612,0.178162,0.139039,0.217334,0.482256
0.001342,0.147073,0.084579,0.040365,0.660478
-0.04914,-0.045074,-0.174528,0.333279,0.397628
0.063457,0.193836,0.199199,0.060603,0.35089
-0.287477,0.097878,-0.231667,-0.072179,0.247606
0.123683,-0.34919,0.075662,0.027553,0.25049
-0.232903,-0.201446,0.272261,-0.031711,0.202856
-0.01892,0.037612,-0.026617,0.166617,0.688346
0.03462,0.279709,0.102257,-0.018651,0.480058
0.009555,0.077981,-0.031425,0.006396,0.857938
-0.192004,-0.5,0.149705,-0.120038,0.0
0.12462,0.366329,-0.119816,0.067181,0.199145
0.120928,0.076061,-0.082853,-0.042975,0.571799
-0.05703,-0.137065,0.326237,0.279796,0.232813
-0.259691,0.255144,-0.087022,-0.281678,0.0
-0.180828,0.025402,-0.186017,-0.008102,0.580093
-0.179279,0.079707,0.062043,-0.117354,0.504397
0.12762,0.188461,-0.001098,0.050171,0.479589
0.229652,-0.425473,0.5,0.129791,0.02635
0.126089,0.061748,0.016664,0.234588,0.540793
0.038768,0.042852,0.5,0.001051,0.324154
0.034785,-0.289501,0.188574,0.012129,0.255462
0.088857,-0.014599,0.5,-0.006094,0.415315
0.100921,0.058395,-0.202155,-0.235149,0.429805
0.152718,0.176341,0.13424,0.183931,0.315499
-0.0071,0.074001,-0.194259,-0.060438,0.658832
-0.121208,-0.005172,0.373164,0.10348,0.433783
-0.297157,0.225879,-0.131341,-0.29188,0.048702
0.153477,-0.125342,-0.084432,0.009836,0.657511
-0.057161,-0.10165,0.007836,-0.058906,0.627158
0.03249,0.260221,0.014865,0.088059,0.417935
0.109997,0.168456,0.063993,0.022801,0.499198
0.152989,0.15004,-0.112863,0.137863,0.393754
0.407599,-0.217131,0.243295,0.142981,0.053757
-0.336348,0.15423,-0.208521,-0.307815,0.02445
0.028593,-0.068726,-0.014185,-0.030332,0.830249
-0.169774,0.149675,-0.2255,-0.438733,0.0
0.223315,0.260686,0.058462,0.194823,0.183895
0.118969,-0.042122,0.145697,0.330083,0.414082
0.085807,-0.359883,0.178207,0.197124,0.014545
0.075122,0.208958,0.163152,0.001353,0.455928
0.08489,0.122701,-0.015579,0.120973,0.502422
0.066251,0.021303,0.011419,-0.007451,0.861048
-0.072147,0.183275,0.208475,0.185265,0.243014
-0.1466,-0.126965,0.384726,0.0567,0.208275
-0.083704,0.116974,-0.109572,-0.023479,0.561365
0.151819,0.172497,0.270259,0.088491,0.290858
-0.225195,0.077014,-0.132372,-0.221798,0.336927
0.178039,-0.189115,0.5,0.086894,0.0
-0.127883,0.040121,-0.132044,-0.186589,0.526463
-0.340128,0.136673,-0.171284,-0.251968,0.064635
-0.010346,-0.012023,-0.00784,0.027284,0.965895
0.058458,0.045254,0.033551,0.047321,0.827385
-0.181704,0.16256,-0.149714,-0.31046,0.125903
-0.027714,-0.122366,0.038747,-0.060913,0.711247
0.164961,0.125073,0.039619,0.04345,0.558996
-0.012459,-0.001623,0.037065,-0.097798,0.896878
